epoch,cost_train,cost_test,accu_train,accu_test
 3113.0000,    0.0998,    0.0758,    0.9643,    0.9744
 3114.0000,    0.1012,    0.0757,    0.9634,    0.9745
 3115.0000,    0.1002,    0.0757,    0.9635,    0.9745
 3116.0000,    0.1004,    0.0756,    0.9635,    0.9745
 3117.0000,    0.1008,    0.0756,    0.9636,    0.9745
 3118.0000,    0.1002,    0.0756,    0.9639,    0.9745
 3119.0000,    0.1009,    0.0756,    0.9632,    0.9745
 3120.0000,    0.1000,    0.0756,    0.9637,    0.9744
 3121.0000,    0.0998,    0.0755,    0.9639,    0.9745
 3122.0000,    0.0999,    0.0754,    0.9637,    0.9745
 3123.0000,    0.0992,    0.0753,    0.9631,    0.9747
 3124.0000,    0.0998,    0.0752,    0.9634,    0.9746
 3125.0000,    0.0992,    0.0752,    0.9639,    0.9746
 3126.0000,    0.0994,    0.0751,    0.9641,    0.9746
 3127.0000,    0.1000,    0.0751,    0.9639,    0.9746
 3128.0000,    0.1005,    0.0751,    0.9638,    0.9747
 3129.0000,    0.0999,    0.0751,    0.9637,    0.9748
 3130.0000,    0.1000,    0.0751,    0.9637,    0.9747
 3131.0000,    0.0995,    0.0750,    0.9632,    0.9747
 3132.0000,    0.0987,    0.0750,    0.9638,    0.9747
 3133.0000,    0.0994,    0.0749,    0.9636,    0.9748
 3134.0000,    0.0984,    0.0749,    0.9641,    0.9748
 3135.0000,    0.0990,    0.0748,    0.9637,    0.9748
 3136.0000,    0.0998,    0.0748,    0.9635,    0.9748
 3137.0000,    0.0988,    0.0747,    0.9640,    0.9748
 3138.0000,    0.0983,    0.0747,    0.9641,    0.9748
 3139.0000,    0.0989,    0.0746,    0.9642,    0.9749
 3140.0000,    0.0981,    0.0745,    0.9643,    0.9749
 3141.0000,    0.0982,    0.0745,    0.9637,    0.9748
 3142.0000,    0.0992,    0.0745,    0.9641,    0.9749
 3143.0000,    0.0996,    0.0744,    0.9642,    0.9748
 3144.0000,    0.0985,    0.0744,    0.9634,    0.9748
 3145.0000,    0.0991,    0.0743,    0.9648,    0.9748
 3146.0000,    0.0984,    0.0743,    0.9641,    0.9749
 3147.0000,    0.0982,    0.0742,    0.9640,    0.9750
 3148.0000,    0.0997,    0.0742,    0.9641,    0.9750
 3149.0000,    0.0985,    0.0742,    0.9640,    0.9749
 3150.0000,    0.0971,    0.0741,    0.9639,    0.9750
 3151.0000,    0.0974,    0.0741,    0.9645,    0.9749
 3152.0000,    0.0970,    0.0741,    0.9642,    0.9748
 3153.0000,    0.0981,    0.0741,    0.9641,    0.9748
 3154.0000,    0.0982,    0.0741,    0.9649,    0.9748
 3155.0000,    0.0984,    0.0740,    0.9641,    0.9748
 3156.0000,    0.0972,    0.0739,    0.9643,    0.9750
 3157.0000,    0.0987,    0.0738,    0.9648,    0.9750
 3158.0000,    0.0990,    0.0737,    0.9647,    0.9751
 3159.0000,    0.0963,    0.0737,    0.9650,    0.9750
 3160.0000,    0.0980,    0.0736,    0.9640,    0.9750
 3161.0000,    0.0984,    0.0736,    0.9651,    0.9750
 3162.0000,    0.0974,    0.0736,    0.9647,    0.9749
 3163.0000,    0.0963,    0.0736,    0.9646,    0.9749
 3164.0000,    0.0977,    0.0735,    0.9642,    0.9750
 3165.0000,    0.0965,    0.0735,    0.9643,    0.9750
 3166.0000,    0.0981,    0.0734,    0.9648,    0.9751
 3167.0000,    0.0973,    0.0733,    0.9640,    0.9751
 3168.0000,    0.0977,    0.0733,    0.9651,    0.9751
 3169.0000,    0.0973,    0.0733,    0.9647,    0.9750
 3170.0000,    0.0966,    0.0733,    0.9652,    0.9751
 3171.0000,    0.0961,    0.0733,    0.9640,    0.9751
 3172.0000,    0.0970,    0.0732,    0.9647,    0.9752
 3173.0000,    0.0968,    0.0732,    0.9642,    0.9751
 3174.0000,    0.0978,    0.0731,    0.9643,    0.9752
 3175.0000,    0.0967,    0.0731,    0.9644,    0.9752
 3176.0000,    0.0965,    0.0730,    0.9641,    0.9753
 3177.0000,    0.0974,    0.0730,    0.9641,    0.9753
 3178.0000,    0.0979,    0.0729,    0.9645,    0.9753
 3179.0000,    0.0963,    0.0729,    0.9646,    0.9754
 3180.0000,    0.0959,    0.0728,    0.9645,    0.9754
 3181.0000,    0.0971,    0.0728,    0.9641,    0.9753
 3182.0000,    0.0969,    0.0728,    0.9646,    0.9753
 3183.0000,    0.0966,    0.0728,    0.9652,    0.9753
 3184.0000,    0.0976,    0.0727,    0.9644,    0.9753
 3185.0000,    0.0966,    0.0727,    0.9649,    0.9754
 3186.0000,    0.0970,    0.0726,    0.9652,    0.9755
 3187.0000,    0.0973,    0.0725,    0.9650,    0.9755
 3188.0000,    0.0968,    0.0724,    0.9652,    0.9756
 3189.0000,    0.0963,    0.0724,    0.9652,    0.9756
 3190.0000,    0.0969,    0.0723,    0.9653,    0.9756
 3191.0000,    0.0973,    0.0723,    0.9649,    0.9756
 3192.0000,    0.0968,    0.0723,    0.9644,    0.9756
 3193.0000,    0.0969,    0.0723,    0.9647,    0.9755
 3194.0000,    0.0952,    0.0723,    0.9646,    0.9754
 3195.0000,    0.0965,    0.0723,    0.9651,    0.9754
 3196.0000,    0.0957,    0.0722,    0.9641,    0.9755
 3197.0000,    0.0958,    0.0721,    0.9647,    0.9755
 3198.0000,    0.0958,    0.0721,    0.9646,    0.9757
 3199.0000,    0.0962,    0.0720,    0.9652,    0.9757
 3200.0000,    0.0962,    0.0720,    0.9650,    0.9757
 3201.0000,    0.0956,    0.0720,    0.9656,    0.9758
 3202.0000,    0.0948,    0.0720,    0.9645,    0.9757
 3203.0000,    0.0964,    0.0720,    0.9651,    0.9756
 3204.0000,    0.0951,    0.0720,    0.9648,    0.9756
 3205.0000,    0.0948,    0.0720,    0.9657,    0.9756
 3206.0000,    0.0951,    0.0719,    0.9653,    0.9756
 3207.0000,    0.0957,    0.0718,    0.9650,    0.9757
 3208.0000,    0.0957,    0.0717,    0.9651,    0.9759
 3209.0000,    0.0951,    0.0716,    0.9650,    0.9759
 3210.0000,    0.0952,    0.0715,    0.9644,    0.9760
 3211.0000,    0.0958,    0.0714,    0.9651,    0.9760
 3212.0000,    0.0952,    0.0714,    0.9653,    0.9760
 3213.0000,    0.0957,    0.0714,    0.9655,    0.9760
 3214.0000,    0.0948,    0.0714,    0.9662,    0.9759
 3215.0000,    0.0950,    0.0714,    0.9652,    0.9757
 3216.0000,    0.0955,    0.0714,    0.9653,    0.9757
 3217.0000,    0.0953,    0.0714,    0.9651,    0.9756
 3218.0000,    0.0952,    0.0714,    0.9642,    0.9756
 3219.0000,    0.0949,    0.0714,    0.9656,    0.9758
 3220.0000,    0.0941,    0.0713,    0.9649,    0.9759
 3221.0000,    0.0946,    0.0712,    0.9651,    0.9760
 3222.0000,    0.0945,    0.0711,    0.9654,    0.9760
 3223.0000,    0.0952,    0.0710,    0.9653,    0.9761
 3224.0000,    0.0942,    0.0710,    0.9648,    0.9761
 3225.0000,    0.0958,    0.0710,    0.9656,    0.9760
 3226.0000,    0.0948,    0.0710,    0.9664,    0.9758
 3227.0000,    0.0939,    0.0710,    0.9657,    0.9759
 3228.0000,    0.0947,    0.0710,    0.9656,    0.9758
 3229.0000,    0.0939,    0.0709,    0.9658,    0.9759
 3230.0000,    0.0952,    0.0708,    0.9658,    0.9759
 3231.0000,    0.0943,    0.0707,    0.9661,    0.9761
 3232.0000,    0.0933,    0.0707,    0.9658,    0.9762
 3233.0000,    0.0939,    0.0706,    0.9657,    0.9762
 3234.0000,    0.0935,    0.0706,    0.9652,    0.9762
 3235.0000,    0.0935,    0.0706,    0.9655,    0.9761
 3236.0000,    0.0953,    0.0706,    0.9651,    0.9761
 3237.0000,    0.0941,    0.0706,    0.9655,    0.9760
 3238.0000,    0.0940,    0.0706,    0.9652,    0.9760
 3239.0000,    0.0942,    0.0706,    0.9659,    0.9760
 3240.0000,    0.0939,    0.0705,    0.9658,    0.9761
 3241.0000,    0.0945,    0.0704,    0.9657,    0.9761
 3242.0000,    0.0935,    0.0703,    0.9660,    0.9762
 3243.0000,    0.0949,    0.0703,    0.9658,    0.9763
 3244.0000,    0.0943,    0.0702,    0.9653,    0.9764
 3245.0000,    0.0941,    0.0702,    0.9657,    0.9765
 3246.0000,    0.0941,    0.0701,    0.9660,    0.9765
 3247.0000,    0.0935,    0.0701,    0.9653,    0.9764
 3248.0000,    0.0936,    0.0701,    0.9661,    0.9763
 3249.0000,    0.0938,    0.0701,    0.9651,    0.9763
 3250.0000,    0.0926,    0.0701,    0.9666,    0.9762
 3251.0000,    0.0927,    0.0700,    0.9663,    0.9762
 3252.0000,    0.0933,    0.0699,    0.9664,    0.9763
 3253.0000,    0.0926,    0.0699,    0.9652,    0.9763
 3254.0000,    0.0939,    0.0698,    0.9658,    0.9764
 3255.0000,    0.0932,    0.0698,    0.9662,    0.9764
 3256.0000,    0.0939,    0.0698,    0.9671,    0.9764
 3257.0000,    0.0934,    0.0698,    0.9668,    0.9764
 3258.0000,    0.0936,    0.0698,    0.9668,    0.9765
 3259.0000,    0.0918,    0.0697,    0.9659,    0.9764
 3260.0000,    0.0936,    0.0697,    0.9668,    0.9764
 3261.0000,    0.0938,    0.0697,    0.9660,    0.9763
 3262.0000,    0.0926,    0.0697,    0.9665,    0.9763
 3263.0000,    0.0935,    0.0696,    0.9661,    0.9764
 3264.0000,    0.0931,    0.0695,    0.9668,    0.9766
 3265.0000,    0.0924,    0.0694,    0.9668,    0.9768
 3266.0000,    0.0938,    0.0694,    0.9661,    0.9768
 3267.0000,    0.0938,    0.0693,    0.9666,    0.9768
 3268.0000,    0.0928,    0.0693,    0.9658,    0.9767
 3269.0000,    0.0932,    0.0693,    0.9659,    0.9766
 3270.0000,    0.0922,    0.0693,    0.9662,    0.9764
 3271.0000,    0.0941,    0.0693,    0.9665,    0.9764
 3272.0000,    0.0916,    0.0693,    0.9667,    0.9764
 3273.0000,    0.0924,    0.0693,    0.9664,    0.9764
 3274.0000,    0.0926,    0.0692,    0.9661,    0.9766
 3275.0000,    0.0924,    0.0691,    0.9658,    0.9768
 3276.0000,    0.0929,    0.0691,    0.9665,    0.9768
 3277.0000,    0.0926,    0.0691,    0.9668,    0.9769
 3278.0000,    0.0930,    0.0690,    0.9660,    0.9769
 3279.0000,    0.0921,    0.0690,    0.9665,    0.9768
 3280.0000,    0.0922,    0.0690,    0.9665,    0.9768
 3281.0000,    0.0909,    0.0690,    0.9666,    0.9767
 3282.0000,    0.0916,    0.0690,    0.9671,    0.9766
 3283.0000,    0.0917,    0.0690,    0.9660,    0.9766
 3284.0000,    0.0920,    0.0689,    0.9660,    0.9766
 3285.0000,    0.0917,    0.0688,    0.9667,    0.9766
 3286.0000,    0.0924,    0.0687,    0.9662,    0.9768
 3287.0000,    0.0922,    0.0686,    0.9665,    0.9769
 3288.0000,    0.0917,    0.0686,    0.9668,    0.9770
 3289.0000,    0.0919,    0.0685,    0.9673,    0.9770
 3290.0000,    0.0923,    0.0685,    0.9663,    0.9770
 3291.0000,    0.0908,    0.0685,    0.9659,    0.9769
 3292.0000,    0.0906,    0.0685,    0.9664,    0.9769
 3293.0000,    0.0918,    0.0685,    0.9663,    0.9769
 3294.0000,    0.0924,    0.0686,    0.9660,    0.9768
 3295.0000,    0.0910,    0.0686,    0.9666,    0.9768
 3296.0000,    0.0923,    0.0685,    0.9670,    0.9768
 3297.0000,    0.0917,    0.0685,    0.9669,    0.9769
 3298.0000,    0.0913,    0.0684,    0.9663,    0.9769
 3299.0000,    0.0913,    0.0683,    0.9662,    0.9770
 3300.0000,    0.0914,    0.0683,    0.9666,    0.9770
 3301.0000,    0.0913,    0.0682,    0.9671,    0.9769
 3302.0000,    0.0907,    0.0682,    0.9669,    0.9768
 3303.0000,    0.0912,    0.0681,    0.9669,    0.9768
 3304.0000,    0.0906,    0.0681,    0.9667,    0.9769
 3305.0000,    0.0918,    0.0680,    0.9668,    0.9770
 3306.0000,    0.0924,    0.0679,    0.9673,    0.9772
 3307.0000,    0.0911,    0.0679,    0.9672,    0.9772
 3308.0000,    0.0906,    0.0679,    0.9664,    0.9772
 3309.0000,    0.0909,    0.0678,    0.9659,    0.9773
 3310.0000,    0.0915,    0.0678,    0.9671,    0.9772
 3311.0000,    0.0912,    0.0678,    0.9668,    0.9772
 3312.0000,    0.0919,    0.0678,    0.9673,    0.9771
 3313.0000,    0.0906,    0.0678,    0.9666,    0.9770
 3314.0000,    0.0904,    0.0678,    0.9670,    0.9770
 3315.0000,    0.0905,    0.0677,    0.9672,    0.9772
 3316.0000,    0.0901,    0.0676,    0.9668,    0.9773
 3317.0000,    0.0904,    0.0675,    0.9666,    0.9774
 3318.0000,    0.0903,    0.0675,    0.9677,    0.9774
 3319.0000,    0.0903,    0.0675,    0.9674,    0.9774
 3320.0000,    0.0913,    0.0674,    0.9671,    0.9774
 3321.0000,    0.0905,    0.0675,    0.9671,    0.9772
 3322.0000,    0.0909,    0.0674,    0.9672,    0.9772
 3323.0000,    0.0898,    0.0674,    0.9675,    0.9772
 3324.0000,    0.0910,    0.0674,    0.9673,    0.9772
 3325.0000,    0.0905,    0.0674,    0.9673,    0.9772
 3326.0000,    0.0894,    0.0673,    0.9674,    0.9772
 3327.0000,    0.0898,    0.0673,    0.9670,    0.9773
 3328.0000,    0.0901,    0.0672,    0.9676,    0.9774
 3329.0000,    0.0894,    0.0672,    0.9663,    0.9774
 3330.0000,    0.0899,    0.0671,    0.9671,    0.9775
 3331.0000,    0.0898,    0.0671,    0.9670,    0.9775
 3332.0000,    0.0904,    0.0671,    0.9674,    0.9775
 3333.0000,    0.0910,    0.0671,    0.9673,    0.9774
 3334.0000,    0.0892,    0.0671,    0.9676,    0.9774
 3335.0000,    0.0906,    0.0671,    0.9674,    0.9772
 3336.0000,    0.0909,    0.0670,    0.9671,    0.9773
 3337.0000,    0.0888,    0.0670,    0.9673,    0.9773
 3338.0000,    0.0897,    0.0669,    0.9667,    0.9774
 3339.0000,    0.0896,    0.0669,    0.9672,    0.9774
 3340.0000,    0.0898,    0.0668,    0.9671,    0.9774
 3341.0000,    0.0894,    0.0668,    0.9668,    0.9774
 3342.0000,    0.0895,    0.0668,    0.9669,    0.9775
 3343.0000,    0.0903,    0.0668,    0.9671,    0.9775
 3344.0000,    0.0896,    0.0667,    0.9669,    0.9775
 3345.0000,    0.0889,    0.0667,    0.9672,    0.9776
 3346.0000,    0.0884,    0.0667,    0.9671,    0.9776
 3347.0000,    0.0892,    0.0667,    0.9675,    0.9776
 3348.0000,    0.0888,    0.0666,    0.9672,    0.9775
 3349.0000,    0.0888,    0.0666,    0.9665,    0.9775
 3350.0000,    0.0895,    0.0666,    0.9673,    0.9775
 3351.0000,    0.0897,    0.0665,    0.9680,    0.9775
 3352.0000,    0.0893,    0.0665,    0.9673,    0.9775
 3353.0000,    0.0899,    0.0665,    0.9678,    0.9775
 3354.0000,    0.0893,    0.0664,    0.9674,    0.9774
 3355.0000,    0.0887,    0.0664,    0.9677,    0.9776
 3356.0000,    0.0879,    0.0663,    0.9679,    0.9776
 3357.0000,    0.0888,    0.0662,    0.9674,    0.9777
 3358.0000,    0.0894,    0.0662,    0.9677,    0.9776
 3359.0000,    0.0894,    0.0661,    0.9679,    0.9776
 3360.0000,    0.0892,    0.0661,    0.9676,    0.9776
 3361.0000,    0.0886,    0.0661,    0.9680,    0.9776
 3362.0000,    0.0885,    0.0661,    0.9676,    0.9776
 3363.0000,    0.0892,    0.0661,    0.9674,    0.9775
 3364.0000,    0.0880,    0.0661,    0.9672,    0.9775
 3365.0000,    0.0885,    0.0660,    0.9675,    0.9776
 3366.0000,    0.0888,    0.0660,    0.9686,    0.9777
 3367.0000,    0.0891,    0.0659,    0.9676,    0.9777
 3368.0000,    0.0889,    0.0658,    0.9677,    0.9777
 3369.0000,    0.0883,    0.0658,    0.9678,    0.9777
 3370.0000,    0.0888,    0.0658,    0.9678,    0.9777
 3371.0000,    0.0886,    0.0658,    0.9680,    0.9777
 3372.0000,    0.0879,    0.0658,    0.9674,    0.9777
 3373.0000,    0.0881,    0.0658,    0.9674,    0.9777
 3374.0000,    0.0889,    0.0658,    0.9685,    0.9778
 3375.0000,    0.0893,    0.0658,    0.9686,    0.9778
 3376.0000,    0.0891,    0.0657,    0.9682,    0.9778
 3377.0000,    0.0878,    0.0657,    0.9683,    0.9778
 3378.0000,    0.0882,    0.0656,    0.9676,    0.9779
 3379.0000,    0.0887,    0.0655,    0.9671,    0.9780
 3380.0000,    0.0890,    0.0655,    0.9678,    0.9780
 3381.0000,    0.0878,    0.0654,    0.9674,    0.9780
 3382.0000,    0.0881,    0.0654,    0.9680,    0.9778
 3383.0000,    0.0881,    0.0654,    0.9674,    0.9777
 3384.0000,    0.0889,    0.0654,    0.9675,    0.9777
 3385.0000,    0.0892,    0.0654,    0.9693,    0.9777
 3386.0000,    0.0879,    0.0653,    0.9681,    0.9777
 3387.0000,    0.0882,    0.0652,    0.9682,    0.9778
 3388.0000,    0.0879,    0.0652,    0.9684,    0.9778
 3389.0000,    0.0875,    0.0652,    0.9677,    0.9780
 3390.0000,    0.0867,    0.0651,    0.9682,    0.9780
 3391.0000,    0.0881,    0.0651,    0.9678,    0.9779
 3392.0000,    0.0877,    0.0651,    0.9684,    0.9779
 3393.0000,    0.0861,    0.0651,    0.9671,    0.9779
 3394.0000,    0.0867,    0.0651,    0.9675,    0.9779
 3395.0000,    0.0881,    0.0651,    0.9688,    0.9778
 3396.0000,    0.0869,    0.0650,    0.9689,    0.9778
 3397.0000,    0.0874,    0.0650,    0.9677,    0.9779
 3398.0000,    0.0858,    0.0649,    0.9684,    0.9779
 3399.0000,    0.0863,    0.0648,    0.9687,    0.9780
 3400.0000,    0.0870,    0.0648,    0.9682,    0.9780
 3401.0000,    0.0867,    0.0648,    0.9682,    0.9780
 3402.0000,    0.0863,    0.0647,    0.9682,    0.9780
 3403.0000,    0.0869,    0.0647,    0.9675,    0.9780
 3404.0000,    0.0877,    0.0647,    0.9679,    0.9780
 3405.0000,    0.0878,    0.0647,    0.9678,    0.9780
 3406.0000,    0.0868,    0.0647,    0.9682,    0.9780
 3407.0000,    0.0873,    0.0647,    0.9678,    0.9780
 3408.0000,    0.0864,    0.0646,    0.9678,    0.9780
 3409.0000,    0.0881,    0.0646,    0.9678,    0.9780
 3410.0000,    0.0870,    0.0645,    0.9692,    0.9781
 3411.0000,    0.0853,    0.0645,    0.9685,    0.9781
 3412.0000,    0.0863,    0.0644,    0.9689,    0.9780
 3413.0000,    0.0866,    0.0644,    0.9684,    0.9780
 3414.0000,    0.0871,    0.0644,    0.9684,    0.9781
 3415.0000,    0.0862,    0.0644,    0.9678,    0.9781
 3416.0000,    0.0861,    0.0644,    0.9685,    0.9781
 3417.0000,    0.0857,    0.0643,    0.9683,    0.9781
 3418.0000,    0.0867,    0.0642,    0.9682,    0.9782
 3419.0000,    0.0851,    0.0642,    0.9684,    0.9782
 3420.0000,    0.0887,    0.0641,    0.9685,    0.9783
 3421.0000,    0.0873,    0.0640,    0.9686,    0.9783
 3422.0000,    0.0862,    0.0640,    0.9684,    0.9784
 3423.0000,    0.0856,    0.0640,    0.9682,    0.9783
 3424.0000,    0.0853,    0.0640,    0.9683,    0.9783
 3425.0000,    0.0867,    0.0640,    0.9684,    0.9783
 3426.0000,    0.0866,    0.0640,    0.9677,    0.9783
 3427.0000,    0.0861,    0.0639,    0.9692,    0.9783
 3428.0000,    0.0874,    0.0639,    0.9687,    0.9784
 3429.0000,    0.0867,    0.0638,    0.9686,    0.9784
 3430.0000,    0.0871,    0.0638,    0.9690,    0.9783
 3431.0000,    0.0861,    0.0638,    0.9685,    0.9783
 3432.0000,    0.0859,    0.0638,    0.9690,    0.9783
 3433.0000,    0.0850,    0.0638,    0.9686,    0.9783
 3434.0000,    0.0867,    0.0637,    0.9686,    0.9783
 3435.0000,    0.0863,    0.0637,    0.9682,    0.9783
 3436.0000,    0.0862,    0.0637,    0.9688,    0.9783
 3437.0000,    0.0856,    0.0636,    0.9685,    0.9784
 3438.0000,    0.0858,    0.0636,    0.9685,    0.9784
 3439.0000,    0.0849,    0.0636,    0.9691,    0.9784
 3440.0000,    0.0850,    0.0636,    0.9695,    0.9784
 3441.0000,    0.0852,    0.0636,    0.9687,    0.9784
 3442.0000,    0.0857,    0.0635,    0.9686,    0.9784
 3443.0000,    0.0863,    0.0635,    0.9691,    0.9784
 3444.0000,    0.0851,    0.0635,    0.9679,    0.9784
 3445.0000,    0.0848,    0.0635,    0.9684,    0.9784
 3446.0000,    0.0859,    0.0635,    0.9692,    0.9785
 3447.0000,    0.0852,    0.0634,    0.9689,    0.9785
 3448.0000,    0.0846,    0.0634,    0.9693,    0.9786
 3449.0000,    0.0854,    0.0634,    0.9686,    0.9786
 3450.0000,    0.0848,    0.0633,    0.9693,    0.9785
 3451.0000,    0.0839,    0.0633,    0.9689,    0.9785
 3452.0000,    0.0851,    0.0633,    0.9689,    0.9786
 3453.0000,    0.0854,    0.0632,    0.9687,    0.9786
 3454.0000,    0.0847,    0.0632,    0.9690,    0.9786
 3455.0000,    0.0854,    0.0631,    0.9693,    0.9787
 3456.0000,    0.0853,    0.0631,    0.9694,    0.9787
 3457.0000,    0.0851,    0.0630,    0.9693,    0.9787
 3458.0000,    0.0851,    0.0630,    0.9688,    0.9787
 3459.0000,    0.0855,    0.0630,    0.9687,    0.9787
 3460.0000,    0.0843,    0.0630,    0.9691,    0.9787
 3461.0000,    0.0847,    0.0630,    0.9696,    0.9787
 3462.0000,    0.0846,    0.0629,    0.9691,    0.9787
 3463.0000,    0.0843,    0.0629,    0.9689,    0.9787
 3464.0000,    0.0848,    0.0628,    0.9692,    0.9788
 3465.0000,    0.0838,    0.0628,    0.9697,    0.9788
 3466.0000,    0.0847,    0.0627,    0.9690,    0.9788
